SPECTRUM - MS,
VI-143.raw,
FTMS + p ESI Full ms [200.00-3000.00],
Scan #: 17-31,
RT: 0.30-0.56,
AV: 15,
SB: 19  0.01-0.34 ,
Data points: 67852,
Mass,Intensity
793.466715,46.864059
793.470936,15.673936
793.475156,0.022391
793.479377,0
793.483598,0
793.487819,0
793.492039,0
795.212705,0
795.21694,0
795.221174,0
795.225409,0
795.229644,43.442024
795.233878,50.502242
795.238113,35.423988
795.242348,10.979397
795.246583,0.015697
795.250818,0
795.255052,0
795.259287,0
795.263522,0
795.509207,0
795.513444,0
795.517681,0
795.521918,0
795.526155,4.967021
795.530392,0
795.534629,0
795.538866,0
795.543103,0
796.548269,0
796.552515,0
796.55676,0
796.561005,0
796.565251,0.015703
796.569496,0
796.573741,0
796.577987,0
796.582232,0
797.193936,0
797.198186,0
797.202437,0
797.206687,0
797.210938,20.525812
797.215188,45.892355
797.219439,56.111591
797.22369,50.995451
797.22794,34.341411
797.232191,10.898463
797.236442,0.015603
797.240692,0
797.244943,0
797.249194,0
797.253445,0
799.037546,0
799.041811,0
799.046076,0
799.050341,0
799.054606,30.70721
799.058872,58.637815
799.063137,68.248941
799.067402,57.213648
799.071668,32.641909
799.075933,5.374394
799.080199,0.007671
799.084464,0
799.08873,0
799.092995,0
799.097261,0
800.690716,0
800.694994,0
800.699273,0
800.703551,0
800.70783,24.298217
800.712108,49.282138
800.716387,57.170889
800.720666,29.484481
800.724944,0
800.729223,0
800.733502,0
800.73778,0
800.742059,0
800.746338,21.356521
800.750617,23.792419
800.754896,20.174525
800.759175,23.773196
800.763454,16.676223
800.767733,0
800.772012,0
800.776291,0
800.78057,0
801.290026,0
801.294309,0
801.298593,0
801.302876,0
801.307159,21.519909
801.311442,43.73211
801.315726,51.072196
801.320009,47.539274
801.324293,33.997486
801.328576,11.49508
801.33286,0.016503
801.337143,0
801.341427,0
801.34571,0
801.349994,0
801.452812,0
801.457097,0
801.461381,0
801.465666,0
801.46995,18.708257
801.474235,76.07769
801.47852,124.151041
801.482804,128.191589
801.487089,90.14557
801.491374,39.279975
801.495659,5.786374
801.499944,0.008262
801.504228,0
801.508513,0
801.512798,0
801.517083,0
801.60279,0
801.607076,0
801.611362,0
801.615648,0
801.619933,23.235342
801.624219,68.807932
801.628505,98.844329
801.632791,102.371763
801.637077,79.728502
801.641363,42.223939
801.645649,9.87775
801.649935,0.014157
801.654221,0
801.658507,0
801.662794,0
801.66708,0
802.907232,0
802.911528,0
802.915825,0
802.920121,0
802.924417,4.966924
802.928713,10.572165
802.93301,12.260632
802.937306,11.070904
802.941603,8.837526
802.945899,3.256981
802.950196,0.017014
802.954492,0
802.958789,0
802.963085,0
802.967382,0
804.021096,0
804.025401,0
804.029706,0
804.034011,0
804.038316,15.092102
804.042622,40.974253
804.046927,60.470233
804.051232,69.428561
804.055538,68.262453
804.059843,57.799536
804.064149,41.087942
804.068454,14.243624
804.07276,0.020486
804.077065,0
804.081371,0
804.085676,0
804.089982,0
804.60691,0
804.61122,0
804.61553,0
804.61984,0
804.62415,20.864196
804.62846,42.933567
804.63277,51.95146
804.63708,51.629886
804.64139,40.422166
804.6457,14.068241
804.65001,0.020242
804.65432,0
804.65863,0
804.662941,0
804.667251,0
806.281727,0
806.28605,0
806.290374,0
806.294697,0
806.29902,18.046975
806.303344,41.010563
806.307667,53.856087
806.311991,59.000286
806.316314,54.308456
806.320638,35.60563
806.324961,10.441375
806.329285,0.015027
806.333609,0
806.337932,0
806.342256,0
806.34658,0
806.46766,0
806.471985,0
806.47631,0
806.480634,0
806.484959,19.47546
806.489284,41.954957
806.493609,53.104495
806.497934,55.119608
806.502259,44.039372
806.506584,15.940149
806.510909,0.022965
806.515234,0
806.51956,0
806.523885,0
806.52821,0
806.623374,0
806.6277,0
806.632026,0
806.636352,0
806.640679,30.313803
806.645005,51.502371
806.649331,60.526211
806.653657,58.152142
806.657983,47.273464
806.66231,9.312717
806.666636,0.013373
806.670963,0
806.675289,0
806.679615,0
806.683942,0
807.393958,0
807.39829,0
807.402622,0
807.406955,0
807.411287,13.74023
807.41562,37.178708
807.419952,54.631065
807.424284,55.199934
807.428617,36.789544
807.432949,10.420759
807.437282,0.015005
807.441615,0
807.445947,0
807.45028,0
807.454612,0
808.682168,0
808.68651,0
808.690853,0
808.695196,0
808.699538,36.87355
808.703881,56.213844
808.708224,66.17422
808.712567,66.431465
808.71691,53.633773
808.721253,10.65661
808.725596,0.015323
808.729938,0
808.734281,0
808.738625,0
808.742968,0
809.029687,0
809.034033,0
809.038378,0
809.042724,0
809.047069,23.211001
809.051415,44.946026
809.05576,55.732591
809.060106,60.408793
809.064452,58.555161
809.068797,48.819177
809.073143,14.740618
809.077489,0.021253
809.081835,0
809.086181,0
809.090526,0
809.094872,0
809.586185,0
809.590535,0
809.594885,0
809.599235,0
809.603585,16.48505
809.607935,37.842693
809.612285,48.086376
809.616635,47.938039
809.620985,37.614293
809.625335,13.738014
809.629686,0.019831
809.634036,0
809.638386,0
809.642736,0
809.647087,0
810.304393,0
810.308748,0
810.313104,0
810.31746,0
810.321816,18.184165
810.326171,39.917566
810.330527,48.910374
810.334883,50.488086
810.339239,45.221837
810.343595,18.271967
810.347951,0.026397
810.352307,0
810.356663,0
810.361019,0
810.365375,0
810.369732,17.996354
810.374088,39.950692
810.378444,50.962819
810.3828,54.492079
810.387157,50.763643
810.391513,40.044997
810.395869,14.460071
810.400226,0.020882
810.404582,0
810.408939,0
810.413295,0
810.417652,0
811.350766,0
811.35513,0
811.359494,0
811.363858,0
811.368222,26.24415
811.372587,49.129048
811.376951,51.818706
811.381315,52.410751
811.38568,57.235215
811.390044,59.535163
811.394408,51.068388
811.398773,17.935793
811.403137,0.025914
811.407502,0
811.411867,0
811.416231,0
811.420596,0
811.577747,0
811.582113,0
811.586479,0
811.590845,0
811.595211,15.93723
811.599577,39.448901
811.603943,38.778259
811.608309,19.209464
811.612676,3.910313
811.617042,0.005619
811.621408,0
811.625774,0
811.630141,0
811.634507,0
811.678173,0
811.68254,0
811.686906,0
811.691273,0
811.69564,13.090127
811.700007,35.746258
811.704374,52.439905
811.708741,56.090292
811.713108,46.872166
811.717475,17.340788
811.721842,0.025065
811.726209,0
811.730576,0
811.734944,0
811.739311,0
811.839767,0
811.844135,0
811.848503,0
811.852871,0
811.857239,22.894073
811.861607,43.538715
811.865976,51.113522
811.870344,49.80274
811.874712,35.160498
811.879081,10.718585
811.883449,0.015481
811.887817,0
811.892186,0
811.896554,0
811.900923,0
812.071323,0
812.075693,0
812.080063,0
812.084433,0
812.088803,14.377756
812.093173,37.808597
812.097543,53.83679
812.101914,55.843085
812.106284,41.572612
812.110654,0
812.115024,0
812.119394,0
812.123765,0
815.468637,0
815.473034,0
815.477432,0
815.481829,0
815.486227,12.604894
815.490624,36.27532
815.495022,54.400077
815.499419,56.763357
815.503817,43.798207
815.508215,15.405876
815.512612,0.022314
815.51701,0
815.521408,0
815.525806,0
815.530203,0
817.446649,0
817.451063,0
817.455476,0
817.45989,0
817.464303,6.891849
817.468717,50.142561
817.47313,65.523935
817.477544,62.71033
817.481957,40.872546
817.486371,12.199732
817.490785,0.017678
817.495199,0
817.499612,0
817.504026,0
817.50844,0
817.645288,0
817.649703,0
817.654118,0
817.658533,0
817.662948,1.711697
817.667363,28.792675
817.671778,41.997017
817.676194,14.526053
817.680609,0.021057
817.685024,0
817.689439,0
817.693855,0
817.69827,0
817.768922,0
817.773338,0
817.777754,0
817.78217,0
817.786586,4.169687
817.791002,10.318282
817.795418,14.038571
817.799834,15.188988
817.804251,13.893465
817.808667,10.655153
817.813083,3.976576
817.8175,0.02101
817.821916,0
817.826333,0
817.830749,0
817.835166,0
818.232798,0
818.237218,0
818.241638,0
818.246058,0
818.250478,29.40049
818.254897,54.854939
818.259317,69.577614
818.263737,64.981644
818.268157,41.129384
818.272577,7.895637
818.276998,0.011416
818.281418,0
818.285838,0
818.290258,0
818.294678,0
819.059918,0
819.064345,0
819.068771,0
819.073198,0
819.077625,25.49884
819.082051,45.32157
819.086478,54.659398
819.090905,54.66706
819.095331,48.466704
819.099758,10.673692
819.104185,0.015455
819.108612,0
819.113039,0
819.117465,0
819.121892,0
821.784541,0
821.78899,0
821.793438,0
821.797887,0
821.802336,19.753221
821.806784,43.049698
821.811233,51.624582
821.815682,49.653512
821.820131,41.256366
821.82458,15.086908
821.829029,0.021938
821.833477,0
821.837926,0
821.842375,0
821.846825,0
821.998114,0
822.002564,0
822.007014,0
822.011465,0
822.015915,4.233534
822.020366,9.86264
822.024816,12.29765
822.029267,11.666102
822.033717,8.594603
822.038168,3.117852
822.042618,0.016518
822.047069,0
822.05152,0
822.055971,0
822.060421,0
822.755186,0
822.759643,0
822.764099,0
822.768556,0
822.773013,0.010057
822.777469,0
822.781926,0
822.786382,0
822.790839,0
824.56302,0
824.567492,0
824.571963,0
824.576434,0
824.580905,4.465975
824.585377,9.594555
824.589848,12.021329
824.594319,12.47882
824.598791,9.577644
824.603262,3.349638
824.607734,0.017775
824.612205,0
824.616677,0
824.621148,0
824.62562,0
824.724005,0
824.728478,0
824.73295,0
824.737423,0
824.741895,4.058613
824.746368,9.065707
824.75084,10.922991
824.755313,10.801377
824.759786,0
824.764259,0
824.768731,0
824.773204,0
826.686434,0
826.690922,0
826.695411,0
826.699899,0
826.704388,1.678847
826.708876,2.198995
826.713365,0.011652
826.717854,0
826.722342,0
826.726831,0
826.73132,0
827.467973,0
827.472468,0
827.476963,0
827.481458,0
827.485953,11.690942
827.490448,41.789693
827.494943,64.834538
827.499438,57.876157
827.503933,25.813505
827.508428,3.513565
827.512923,0.005092
827.517418,0
827.521913,0
827.526409,0
827.530904,0
828.079603,0
828.084103,0
828.088603,0
828.093103,0
828.097603,15.264462
828.102103,36.579263
828.106603,49.755231
828.111103,52.318603
828.115603,36.913539
828.120103,11.914451
828.124603,0.01738
828.129103,0
828.133603,0
828.138104,0
828.142604,0
828.363162,0
828.367664,0
828.372166,0
828.376668,0
828.381171,24.367654
828.385673,48.07208
828.390175,51.357655
828.394678,49.00838
828.39918,42.355541
828.403682,17.221772
828.408185,0.025149
828.412687,0
828.41719,0
828.421692,0
828.426195,0
828.966771,0
828.971278,0
828.975785,0
828.980292,0
828.9848,4.40031
828.989307,10.193106
828.993814,12.437793
828.998321,11.79232
829.002828,9.208831
829.007336,3.612642
829.011843,0.01926
829.01635,0
829.020858,0
829.025365,0
829.029873,0
831.030318,0
831.034842,0
831.039366,0
831.04389,0
831.048414,31.029721
831.052938,58.613103
831.057462,65.294942
831.061986,60.56557
831.06651,47.786784
831.071034,15.966343
831.075559,0
831.080083,0
831.084607,0
831.089131,0
831.650432,0
831.654961,0
831.65949,0
831.664019,0
831.668548,20.065287
831.673077,42.410391
831.677606,52.746012
831.682135,58.558498
831.686665,55.557188
831.691194,43.467713
831.695723,16.347379
831.700252,0.023911
831.704782,0
831.709311,0
831.71384,0
831.71837,0
831.722899,0
831.727429,13.702107
831.731958,36.304197
831.736488,53.584989
831.741018,58.154191
831.745547,44.796955
831.750077,15.880199
831.754607,0.023223
831.759137,0
831.763666,0
831.768196,0
831.772726,0
831.999268,0
832.0038,0
832.008332,0
832.012863,0
832.017395,4.134747
832.021927,9.360503
832.026459,11.480582
832.030991,11.102702
832.035523,8.594056
832.040055,20.518107
832.044587,40.206783
832.04912,55.689446
832.053652,57.441931
832.058184,38.025915
832.062716,10.969495
832.067249,0.016029
832.071781,0
832.076313,0
832.080846,0
832.085378,0
832.239503,0
832.244037,0
832.248571,0
832.253105,0
832.257639,15.89205
832.262172,47.004014
832.266706,54.345602
832.27124,50.721444
832.275774,35.639599
832.280308,10.482813
832.284842,0.015321
832.289377,0
832.293911,0
832.298445,0
832.302979,0
833.58311,0
833.587655,0
833.5922,0
833.596745,0
833.601289,16.329278
833.605834,41.023682
833.610379,55.805016
833.614924,53.372969
833.619469,39.904356
833.624014,10.279188
833.628559,0.015025
833.633104,0
833.63765,0
833.642195,0
833.64674,0
833.742198,0
833.746744,0
833.75129,0
833.755836,0
833.760382,20.286034
833.764928,43.697007
833.769475,56.038721
833.774021,61.962431
833.778567,60.382622
833.783113,52.835925
833.78766,40.023416
833.792206,14.273583
833.796753,0.020898
833.801299,0
833.805846,0
833.810392,0
833.814939,0
834.015025,0
834.019574,0
834.024122,0
834.02867,0
834.033219,23.884038
834.037767,48.943128
834.042315,55.115885
834.046864,52.364887
834.051412,46.67186
834.055961,18.717247
834.06051,0.027421
834.065058,0
834.069607,0
834.074156,0
834.078704,0
834.410863,0
834.415415,0
834.419966,0
834.424518,0
834.429069,31.088154
834.433621,52.187232
834.438173,57.796869
834.442724,53.548353
834.447276,41.516943
834.451828,10.945043
834.45638,0.016008
834.460932,0
834.465484,0
834.470036,0
834.474587,0
835.089447,0
835.094004,0
835.098561,0
835.103118,0
835.107676,16.383574
835.112233,41.526493
835.11679,59.399991
835.121347,58.173455
835.125905,38.981705
835.130462,9.383546
835.135019,0.013722
835.139577,0
835.144134,0
835.148692,0
835.153249,0
835.226175,0
835.230733,0
835.235291,0
835.239849,0
835.244408,18.639296
835.248966,40.915813
835.253524,50.491529
835.258083,55.185684
835.262641,49.920039
835.2672,35.122579
835.271758,12.553591
835.276317,0.018396
835.280875,33.279854
835.285434,59.310948
835.289993,66.820889
835.294551,58.483875
835.29911,41.446204
835.303669,9.303392
835.308228,0.0136
835.312786,0
835.317345,0
835.321904,0
835.326463,0
835.832739,0
835.837302,0
835.841865,0
835.846429,0
835.850992,12.500654
835.855555,37.646052
835.860119,56.103167
835.864682,53.485127
835.869245,31.045194
835.873809,8.078883
835.878372,0.011825
835.882936,0
835.887499,0
835.892063,0
835.896626,0
836.312073,0
836.31664,0
836.321207,0
836.325774,0
836.330341,17.183033
836.334908,41.455696
836.339475,53.485434
836.344043,54.195941
836.34861,46.45071
836.353177,19.111419
836.357745,0.028038
836.362312,0
836.36688,0
836.371447,0
836.376015,0
836.732399,0
836.736969,0
836.74154,0
836.746111,0
836.750681,18.310638
836.755252,44.924748
836.759823,47.116298
836.764393,24.185852
836.768964,0
836.773535,0
836.778106,0
836.782677,0
837.02956,0
837.034133,0
837.038706,0
837.043279,0
837.047852,11.98319
837.052425,34.247683
837.056998,50.089739
837.061571,50.85588
837.066144,37.450157
837.070718,13.716427
837.075291,0.020122
837.079864,0
837.084437,0
837.089011,0
837.093584,0
838.25645,0
838.261033,0
838.265616,0
838.270199,0
838.274782,18.702136
838.279365,42.17908
838.283948,50.170508
838.288532,51.057139
838.293115,46.775359
838.297698,20.946236
838.302282,0.030773
838.306865,0
838.311448,0
838.316032,0
838.320615,0
840.594064,0
840.598667,0
840.603269,0
840.607871,0
840.612473,34.792653
840.617076,72.172483
840.621678,81.028929
840.62628,59.548221
840.630883,27.465225
840.635485,4.922065
840.640088,0.007205
840.644691,0
840.649293,0
840.653896,0
840.658498,0
840.686115,0
840.690718,0
840.695321,0
840.699924,0
840.704527,13.100869
840.70913,13.550117
840.713733,4.238604
840.718337,0.17074
840.72294,1.472323
840.727543,1.029658
840.732146,0.011068
840.73675,0
840.741353,0
840.745956,0
840.75056,0
841.224916,0
841.229523,0
841.23413,0
841.238738,0
841.243345,18.942021
841.247953,47.411598
841.25256,61.388843
841.257168,59.636012
841.261776,47.27642
841.266383,18.677461
841.270991,0.027474
841.275599,0
841.280207,0
841.284814,0
841.289422,0
841.29403,10.063883
841.298638,33.565449
841.303246,54.47996
841.307854,59.305607
841.312462,47.259485
841.31707,18.402191
841.321678,0.027068
841.326286,0
841.330895,0
841.335503,0
841.340111,0
842.825946,0
842.830567,0
842.835187,0
842.839808,0
842.844429,20.049366
842.849049,42.758658
842.85367,47.620766
842.858291,50.039615
842.862912,51.409542
842.867532,47.959189
842.872153,37.359636
842.876774,14.826763
842.881395,0.02183
842.886016,0
842.890637,0
842.895258,0
842.899879,0
843.066264,0
843.070886,0
843.075509,0
843.080132,0
843.084754,13.477165
843.089377,36.760758
843.094,51.715922
843.098622,50.969835
843.103245,33.449954
843.107868,10.27072
843.112491,0.015107
843.117114,0
843.121736,0
843.126359,0
843.130982,0
846.683397,0
846.688049,0
846.692702,0
846.697354,0
846.702007,2.327483
846.706659,7.347806
846.711311,11.797755
846.715964,13.207183
846.720617,10.868102
846.725269,4.347409
846.729922,0
846.734574,0
846.739227,0
846.74388,0
846.836943,0
846.841596,0
846.84625,0
846.850903,0
846.855557,24.3712
846.860211,47.69711
846.864865,60.342951
846.869518,60.244304
846.874172,44.190145
846.878826,11.697904
846.88348,0.017229
846.888134,0
846.892788,0
846.897442,0
846.902096,0
846.971911,0
846.976566,0
846.981221,0
846.985875,0
846.99053,14.903707
846.995185,37.927164
846.99984,52.524892
847.004495,56.039525
847.00915,45.3281
847.013804,17.573254
847.018459,0.025931
847.023115,0
847.02777,0
847.032425,0
847.03708,0
847.409617,0
847.414275,0
847.418933,0
847.423592,0
847.42825,17.408449
847.432909,41.787123
847.437567,52.065772
847.442226,49.389682
847.446884,30.754316
847.451543,8.797961
847.456201,0.012968
847.46086,0
847.465519,0
847.470177,0
847.474836,0
847.833677,0
847.838338,0
847.843,0
847.847662,0
847.852324,4.162699
847.856986,9.794607
847.861648,11.384813
847.86631,10.236125
847.870972,7.943102
847.875634,3.328121
847.880296,0.018002
847.884958,0
847.88962,0
847.894283,0
847.898945,0
848.244059,0
848.248724,0
848.253389,0
848.258055,0
848.26272,3.769929
848.267385,8.471323
848.272051,10.336165
848.276716,10.206964
848.281381,7.506551
848.286047,2.81692
848.290712,0.015218
848.295378,0
848.300043,0
848.304709,0
848.309375,0
848.491365,0
848.496032,0
848.5007,0
848.505367,0
848.510034,11.600855
848.514701,11.861092
848.519369,8.776364
848.524036,3.192785
848.528704,0.017243
848.533371,0
848.538039,0
848.542706,0
848.547374,0
849.509724,0
849.5144,0
849.519075,0
849.523751,0
849.528427,31.138474
849.533103,61.521265
849.537778,72.230888
849.542454,59.666087
849.54713,32.229786
849.551806,6.556876
849.556482,0.009655
849.561158,0
849.565834,0
849.57051,0
849.575186,0
850.454979,0
850.459662,0
850.464346,0
850.469029,0
850.473713,10.504858
850.478396,43.140683
850.48308,78.098323
850.487763,87.040825
850.492447,65.009382
850.497131,27.241727
850.501814,3.964873
850.506498,0.005825
850.511182,0
850.515866,0
850.52055,0
850.525234,0
851.561335,0
851.566028,0
851.57072,0
851.575413,0
851.580105,19.59253
851.584798,43.362555
851.589491,43.04971
851.594184,17.714694
851.598877,0.026212
851.603569,0
851.608262,0
851.612955,0
851.617648,0
851.622341,0
851.627034,0
851.631727,0
851.63642,31.455805
851.641114,53.304664
851.645807,59.806504
851.6505,58.633591
851.655193,53.009727
851.659887,14.215412
851.66458,0.020994
851.669273,0
851.673967,0
851.67866,0
851.683354,0
852.796812,0
852.801514,0
852.806217,0
852.81092,0
852.815623,3.332611
852.820326,0.018079
852.825029,0
852.829732,0
852.834435,0
852.839138,0
853.549748,0
853.554457,0
853.559166,0
853.563875,0
853.568584,31.35474
853.573293,19.760153
853.578003,0
853.582712,0
853.587421,0
853.59213,0
853.59684,0
853.601549,6.066171
853.606259,6.246256
853.610968,0.014462
853.615678,0
853.620387,0
853.625097,0
853.629806,0
854.558361,0
854.563078,0
854.567795,0
854.572513,0
854.57723,16.588831
854.581948,46.244016
854.586665,44.442461
854.591383,12.806053
854.5961,0
854.600818,0
854.605536,0
854.610253,0.005727
854.614971,0
854.619689,0
854.624407,0
854.629125,0
854.803714,0
854.808433,0
854.813153,0
854.817872,0
854.822592,20.288601
854.827311,48.793963
854.832031,60.317531
854.83675,60.403208
854.84147,48.960166
854.84619,20.415559
854.850909,0.030264
854.855629,0
854.860349,0
854.865069,0
854.869789,0
855.318355,0
855.323079,0
855.327803,0
855.332526,0
855.33725,24.714737
855.341974,53.037269
855.346698,68.936186
855.351422,65.89813
855.356145,45.172608
855.360869,10.766306
855.365593,0.015922
855.370317,0
855.375041,0
855.379766,0
855.38449,0
856.074634,0
856.079364,0
856.084094,0
856.088824,0
856.093554,27.650186
856.098284,49.912901
856.103014,54.646652
856.107745,54.57647
856.112475,48.353364
856.117205,17.853443
856.121935,0.026472
856.126666,0
856.131396,0
856.136126,0
856.140857,0
858.154835,0
858.159582,0
858.164329,0
858.169076,0
858.173824,2.366374
858.178571,7.375055
858.183318,11.150101
858.188066,11.247268
858.192813,7.796312
858.19756,2.708393
858.202308,0.014715
858.207056,0
858.211803,0
858.216551,0
858.221298,0
859.119314,0
859.124069,0
859.128825,0
859.13358,0
859.138335,18.244474
859.14309,43.71167
859.147846,58.448327
859.152601,58.573338
859.157357,45.584538
859.162112,15.515825
859.166868,0.023036
859.171623,0
859.176379,0
859.181134,0
859.18589,0
865.387387,0
865.392194,0
865.397001,0
865.401809,0
865.406616,19.811973
865.411424,44.412737
865.416231,53.428281
865.421039,57.400358
865.425846,51.192129
865.430654,22.269447
865.435461,0.033206
865.440269,0
865.445077,0
865.449885,0
865.454692,0
866.681993,0
866.686811,0
866.691629,0
866.696447,0
866.701265,20.365977
866.706084,46.548391
866.710902,63.814182
866.71572,52.450864
866.720539,14.526549
866.725357,0
866.730175,0
866.734994,0
866.739812,0
867.540244,0
867.54507,0
867.549895,0
867.55472,0
867.559546,4.782289
867.564371,10.640823
867.569197,11.908898
867.574022,10.965579
867.578848,8.145821
867.583673,3.214805
867.588499,0.017616
867.593324,0
867.59815,0
867.602976,0
867.607801,0
868.564096,0
868.56893,0
868.573764,0
868.578598,0
868.583432,3.853508
868.588266,9.256353
868.5931,3.438794
868.597934,0.018839
868.602768,0
868.607602,0
868.612436,0
868.61727,0
868.742973,0
868.747808,0
868.752644,0
868.757479,0
868.762314,0.008438
868.76715,0
868.771985,0
868.776821,0
868.781656,0
868.786492,0
868.791328,0
868.796163,0
868.800999,26.863755
868.805835,56.964478
868.810671,68.292872
868.815506,66.934907
868.820342,54.946163
868.825178,34.773014
868.830014,10.443704
868.83485,0.015577
868.839686,0
868.844522,0
868.849359,0
868.854195,0
869.400942,0
869.405782,0
869.410623,0
869.415464,0
869.420305,4.254264
869.425146,20.022693
869.429987,40.378769
869.434828,42.984839
869.439669,15.033392
869.44451,0.022445
869.449351,0
869.454192,0
869.459033,0
869.463875,0
870.112969,0
870.117816,0
870.122662,0
870.127509,0
870.132356,4.92767
870.137203,28.853772
870.14205,63.350687
870.146897,80.851365
870.151744,70.947112
870.156591,41.893393
870.161438,12.439917
870.166285,0.018566
870.171132,0
870.175979,0
870.180827,0
870.185674,0
870.612394,0
870.617245,0
870.622096,0
870.626947,0
870.631798,21.122524
870.636649,50.54624
870.6415,69.481242
870.646351,70.512255
870.651202,48.758991
870.656053,14.980729
870.660905,0.022368
870.665756,0
870.670607,0
870.675459,0
870.68031,0
871.389053,0
871.39391,0
871.398767,0
871.403625,0
871.408482,3.11211
871.41334,8.03441
871.418198,10.629162
871.423055,11.083401
871.427913,9.369713
871.432771,4.039538
871.437628,0.022218
871.442486,0
871.447344,0
871.452202,0
871.45706,0
873.666755,0
873.671631,0
873.676508,0
873.681384,0
873.686261,20.210881
873.691137,90.562216
873.696014,165.97226
873.700891,188.573934
873.705768,146.848921
873.710644,53.750975
873.715521,0
873.720398,0
873.725275,0
873.730152,0
875.043531,0
875.048419,0
875.053307,0
875.058195,0
875.063083,3.536871
875.067971,8.5426
875.072859,10.083794
875.077748,10.135598
875.082636,9.025865
875.087524,4.281432
875.092413,0.023629
875.097301,0
875.102189,0
875.107078,0
875.111966,0
876.604874,0
876.609775,0
876.614677,0
876.619578,0
876.624479,13.422333
876.62938,39.443091
876.634281,54.276009
876.639183,54.229106
876.644084,50.749588
876.648985,50.726084
876.653887,25.626475
876.658788,0
876.66369,0
876.668591,0
876.673493,0
877.93948,0
877.944392,0
877.949304,0
877.954217,0
877.959129,19.548382
877.964041,44.378266
877.968954,49.451367
877.973866,50.473197
877.978779,45.115876
877.983692,21.590603
877.988604,0.032418
877.993517,0
877.99843,0
878.003342,0
878.008255,0
880.622785,0
880.62772,0
880.632654,0
880.637589,0
880.642524,21.436291
880.647459,48.99207
880.652394,58.01641
880.657329,60.875488
880.662264,51.616466
880.6672,22.422943
880.672135,0.033703
880.67707,0
880.682005,0
880.68694,0
880.691876,0
881.551256,0
881.556199,0
881.561142,0
881.566084,0
881.571027,30.786509
881.57597,67.034481
881.580913,77.514313
881.585855,40.340169
881.590798,0
881.595741,0
881.600684,0
881.605627,0
882.050669,0
882.055616,0
882.060563,0
882.06551,0
882.070457,12.436748
882.075404,38.383664
882.080351,56.496324
882.085298,57.964914
882.090245,44.286456
882.095192,18.152344
882.100139,0.027299
882.105086,0
882.110034,0
882.114981,0
882.119928,0
882.808014,0
882.812968,0
882.817921,0
882.822874,0
882.827827,27.487538
882.832781,49.064902
882.837734,57.535669
882.842687,56.38876
882.847641,41.960305
882.852594,11.566823
882.857548,0.017371
882.862502,0
882.867455,0
882.872409,0
882.877363,0
884.136959,0
884.141923,0
884.146887,0
884.151852,0
884.156816,3.071112
884.161781,9.805262
884.166745,13.979188
884.17171,12.421844
884.176675,8.064066
884.181639,3.014604
884.186604,0.016687
884.191569,0
884.196534,0
884.201499,0
884.206463,0
885.444028,0
885.449004,0
885.453979,0
885.458955,0
885.46393,13.856465
885.468906,37.845041
885.473881,50.65277
885.478857,54.711277
885.483833,49.125562
885.488808,23.289579
885.493784,0.035103
885.49876,0
885.503736,0
885.508712,0
885.513688,0
885.528616,0
885.533592,0
885.538568,0
885.543544,0
885.54852,15.398485
885.553496,39.991342
885.558473,51.542251
885.563449,53.844635
885.568426,43.002076
885.573402,18.098342
885.578378,0.027269
885.583355,0
885.588331,0
885.593308,0
885.598285,0
885.777472,0
885.78245,0
885.787428,0
885.792406,0
885.797385,23.049453
885.802363,52.995116
885.807341,65.983348
885.81232,55.037552
885.817298,27.952628
885.822277,5.837037
885.827255,0.008764
885.832234,0
885.837213,0
885.842191,0
885.84717,0
886.185822,0
886.190804,0
886.195786,0
886.200767,0
886.205749,3.466485
886.210731,8.444068
886.215713,10.287907
886.220695,10.4849
886.225677,8.987447
886.230659,4.094203
886.235641,0.022754
886.240623,0
886.245605,0
886.250587,0
886.255569,0
887.647239,0
887.652233,0
887.657227,0
887.662221,0
887.667215,25.305783
887.67221,60.141342
887.677204,67.13823
887.682198,49.458821
887.687192,16.86806
887.692186,0.025421
887.697181,0
887.702175,0
887.70717,0
887.712164,0
889.237445,0
889.242452,0
889.24746,0
889.252467,0
889.257475,22.314425
889.262482,51.768024
889.26749,61.143994
889.272498,58.882772
889.277505,46.275126
889.282513,18.973771
889.287521,0.028639
889.292529,0
889.297537,0
889.302544,0
889.307552,0
891.831916,0
891.836945,0
891.841975,0
891.847004,0
891.852033,3.094259
891.857063,8.358898
891.862092,10.911441
891.867122,11.331153
891.872152,9.624149
891.877181,4.452747
891.882211,0.024835
891.887241,0
891.89227,0
891.8973,0
891.90233,0
892.375328,0
892.380362,0
892.385396,0
892.39043,0
892.395464,34.188256
892.400498,57.139324
892.405532,62.584737
892.410566,61.978167
892.4156,52.94241
892.420635,16.41955
892.425669,0.024793
892.430703,0
892.435738,0
892.440772,0
892.445807,0
893.978262,0
893.983309,0
893.988357,0
893.993404,0
893.998452,27.880585
894.0035,51.951804
894.008547,63.807565
894.013595,61.697933
894.018643,43.14198
894.023691,11.885973
894.028738,0.017951
894.033786,0
894.038834,0
894.043882,0
894.04893,0
895.337577,0
895.342636,0
895.347695,0
895.352754,0
895.357813,25.927748
895.362872,52.916776
895.367932,62.38235
895.372991,55.597479
895.37805,33.442973
895.38311,8.743652
895.388169,0.01321
895.393228,0
895.398288,0
895.403347,0
895.408407,0
895.560214,0
895.565274,0
895.570335,0
895.575396,0
895.580457,6.49167
895.585518,19.726118
895.590579,23.574701
